col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,target
1599,6.08276253,63.28506933,24.77902339,40.02499219,24.61706725,2.542951042,cat1,176.8299517,cat11,910.4763491
1609,4.123105626,86.45808233,39.44616585,45.7383865,38.06573262,1.90884782,cat1,502.689537,cat11,371.835443
1614,5.916079783,60.8358447,22.97825059,38.87158345,22.737634,2.689144845,cat1,40.62944372,cat11,973.4343771
1629,5.744562647,66.70082458,25.21904043,41.03656906,24.8394847,2.992841459,cat1,387.4085395,cat11,1082.028648
1630,5.656854249,42.17819342,15.5241747,26.85144316,16.0623784,2.959543884,cat1,21.9716706,cat11,1197.951366
1631,5.656854249,60.27437266,22.53885534,37.32291521,22.49444376,2.773391426,cat1,58.59635759,cat11,1089.023984
1635,6.08276253,62.29767251,23.66431913,36.26292873,22.737634,2.705457447,cat1,129.7226567,cat11,974.7668221
1688,4,70.14983963,27.14774392,48.08326112,26.92582404,2.426911618,cat1,515.8415708,cat11,560.709527
1696,3.872983346,34.87119155,12.88409873,23.91652149,13.34166406,2.416981589,cat1,375.0213088,cat11,551.0493005
1722,5.744562647,6.633249581,2.449489743,4.795831523,3.31662479,2.031009601,cat1,537.0482414,cat11,458.4443704
1748,5.477225575,30.82207001,17.80449381,32.75667871,16.73320053,1.366162509,cat1,319.4858878,cat11,109.6768821
1751,5.916079783,40.1497198,18.81488772,29.78254522,18.1934054,1.605272563,cat1,107.7603048,cat11,237.2584943
1756,6.782329983,43.60045871,17.17556404,28.86173938,18.76166304,2.349382898,cat1,15.71453822,cat11,452.781479
1778,6.708203932,45.95650117,22.20360331,37.49666652,21.26029163,1.531535178,cat1,221.9651699,cat11,101.0159893
1783,5.196152423,29.05167809,15.77973384,24.14539294,16.2788206,0.984225584,cat1,682.7227211,cat11,103.0146569
1800,6.08276253,26.62705391,13.78404875,25.37715508,13.19090596,0.929569793,cat1,783.5921302,cat11,31.06262492
1807,5.656854249,48.87739764,25.53429067,40.8900966,24.16609195,1.200957951,cat1,309.7014836,cat11,44.72018654
1831,6.557438524,46,20.174241,30,19,2.039289092,cat1,22.39151382,cat11,457.4450366
1835,6.32455532,53.53503526,24.8394847,36.12478374,24.2693222,1.905806916,cat1,17.18558755,cat11,447.1185876
1846,7,56.48893697,22.71563338,33.88214869,22.5166605,2.520674513,cat1,533.2555301,cat11,862.1752165
9271,5.099019514,72.02777242,29.86636905,48.38388161,30.09983389,2.236716343,cat1,172.4196349,cat11,602.0153231
9288,6.164414003,58.24087911,26.62705391,43.52011029,26.70205985,1.748513655,cat1,440.6871231,cat11,919.1372418
9296,5.099019514,6.92820323,2.828427125,4.358898944,2.828427125,2.778434811,cat1,414.3334822,cat11,1083.027981
9308,5.567764363,80.96295449,39.63584237,54.4242593,38.26225294,1.700088233,cat1,676.5163217,cat11,830.5296469
9311,5.656854249,48.88762625,18.33030278,28.46049894,18.81488772,2.928463761,cat1,131.3839001,cat11,1416.142572
9314,6.08276253,69.28924881,26.43860813,42.77849927,26.05762844,2.464994929,cat1,625.2216953,cat11,1375.499667
9315,6.08276253,65.54387843,33,45.82575695,32.01562119,1.801721399,cat1,115.8670199,cat11,847.8514324
9316,4.69041576,85.28774824,31.65438358,49.67896939,30.9354166,2.737517123,cat1,279.9446565,cat11,1213.607595
9326,5.916079783,44.85532298,18.60107524,28.60069929,18.76166304,2.2982167,cat1,581.7790151,cat11,853.1812125
9331,4,10,4.472135955,6.708203932,5,2.477074888,cat1,621.8656696,cat11,458.4443704
9374,6.708203932,39.11521443,18,24.65765601,18.11077028,1.968501969,cat1,346.4805626,cat11,1052.381746
9376,5.656854249,51.37119816,20.37154879,31.82766093,20.19900988,2.482579304,cat1,184.1526644,cat11,913.8074617
9412,4.582575695,62.48199741,31.30495168,44.14748011,30.31501278,1.691744662,cat1,135.4494377,cat11,611.3424384
9419,6.164414003,15.49193338,5.385164807,7.937253933,5.830951895,3.500671364,cat1,516.6452039,cat11,1416.142572
9940,6.480740698,10.29563014,4.242640687,6.32455532,5,2.74220714,cat1,729.7581254,cat11,666.6389074
72,6.782329983,30.5777697,17.23368794,24.12467616,16.64331698,0.853580693,cat1,653.7931551,cat6,67.70486342
80,6.164414003,26.15339366,13.26649916,18.54723699,12.4498996,1.418238344,cat1,681.9907518,cat6,187.958028
103,6.244997998,29.22327839,15.55634919,19.72308292,15.09966887,1.767766953,cat1,567.2322147,cat6,541.7221852
112,5.656854249,61.7170965,33.13608305,42.49705872,31.96873473,1.625699849,cat1,467.3285057,cat6,478.431046
132,4.242640687,40.21193853,14.49137675,23.08679276,13.92838828,3.406126833,cat1,798.964434,cat6,1058.377748
133,5.916079783,53.52569476,21.44761059,32.74141109,21.04756518,2.736457564,cat1,606.950544,cat6,814.2071952
137,5.385164807,42.32020794,16.46207763,25.70992026,16.40121947,2.617976318,cat1,776.8713586,cat6,979.4303797
168,5.385164807,49.67896939,29.39387691,36.53765181,27.80287755,1.180211845,cat1,48.50577316,cat6,396.152565
186,6.557438524,77.22046361,36.66060556,66.08328079,35.08560959,1.480439124,cat1,105.1771242,cat6,126.332445
203,6.557438524,37.68288736,21.72556098,38.80721582,20.92844954,1.390611376,cat1,402.5275749,cat6,125.3331113
215,7,42.73172124,21.21320344,34.6554469,20.59126028,1.58113883,cat1,249.4913909,cat6,205.946036
230,7.071067812,31.11269837,13.96424004,21.49418526,13.56465997,1.727541606,cat1,568.4921965,cat6,349.8500999
265,6.633249581,41.58124577,20.34698995,35.21363372,19.8242276,1.520690633,cat1,61.65321109,cat6,93.02131912
277,6.782329983,45.92385001,19.67231557,30.3644529,18.13835715,1.992786993,cat1,13.34333452,cat6,443.787475
347,5.744562647,35.77708764,17.52141547,31.60696126,16.91153453,1.600781059,cat1,65.44057277,cat6,48.05129913
348,6.557438524,39.83716857,17.88854382,30.11644069,17.49285568,1.407870733,cat1,157.5263837,cat6,78.03131246
354,6.8556546,31.591138,14.52583905,24.43358345,13.60147051,1.777273192,cat1,747.825691,cat6,85.0266489
358,6.244997998,42.69660408,16.91153453,27.62245463,16.43167673,2.464731223,cat1,68.6902352,cat6,406.479014
385,6.633249581,33.12099032,15.45962483,24.67792536,14.6628783,1.42221658,cat1,355.2941725,cat6,94.0206529
398,7.071067812,34.79942528,16.15549442,22.86919325,15.06651917,1.966519769,cat1,442.9363135,cat6,472.4350433
446,7.071067812,42.76680956,23.15167381,33.60059523,22.71563338,1.633523798,cat1,671.7690708,cat6,368.8374417
476,7,54.14794548,25.84569597,36.89173349,24.65765601,1.407053659,cat1,706.2448013,cat6,241.5889407
478,7,45.29900661,20.85665361,30.39736831,20.34698995,1.594270993,cat1,231.7098582,cat6,359.1772152
582,5.099019514,56.60388679,21.84032967,37.56327994,22,2.341666074,cat1,13.27823104,cat6,733.9273817
611,4.472135955,65.54387843,28.58321186,41.61730409,28.28427125,2.19171166,cat1,507.3257812,cat6,377.8314457
646,5.099019514,53.4976635,19.84943324,32.09361307,19.92485885,2.812827759,cat1,203.7712541,cat6,974.1005996
654,6.633249581,37.69615365,17.2626765,24.67792536,16.43167673,1.891586636,cat1,255.5761684,cat6,350.1832112
656,5.196152423,55.62373594,29.42787794,36.93237063,28.08914381,1.615580391,cat1,10.31903735,cat6,355.8461026
667,6.164414003,39.63584237,17.80449381,29.563491,17.34935157,2.113267612,cat1,194.1452649,cat6,380.4963358
683,6.08276253,46.27094121,23.13006701,33.06055051,23.55843798,1.730837947,cat1,592.6152026,cat6,344.853431
689,6.164414003,34.11744422,16.85229955,25.13961018,17,1.74198163,cat1,210.9900642,cat6,257.2451699
708,4.795831523,86.70640115,35.76310948,61.86275131,35.9722115,2.27378539,cat1,231.2726669,cat6,472.7681546
716,6.557438524,22.36067977,10.48808848,16.52271164,10.95445115,1.820027472,cat1,267.5590569,cat6,250.2498334
735,5.830951895,55.09990926,23.08679276,36.95943723,22.36067977,2.05878605,cat1,69.21804347,cat6,391.1558961
739,6.08276253,57.81003373,,40.43513324,23.60084744,2.189360637,cat1,135.1337222,cat6,373.1678881
752,5.196152423,56.9122131,25.90366769,38.32753579,24.81934729,1.801804651,cat1,30.19529699,cat6,518.7375083
753,5.291502622,54.14794548,27.18455444,34.6121366,24.97999199,1.80047216,cat1,620.2907537,cat6,452.781479
758,5.291502622,47.74934555,24.69817807,35.42597917,24.22808288,1.634594751,cat1,252.0894692,cat6,287.5582945
760,5.744562647,39.33192088,19.28730152,32.60368077,18.86796226,1.600781059,cat1,618.1089789,cat6,264.5736176
763,5.916079783,42.57933771,19.8242276,33.06055051,19.33907961,1.918801709,cat1,546.775079,cat6,301.5489674
796,4.795831523,43.55456348,20.97617696,33.30165161,20.4450483,1.772568757,cat1,30.05714581,cat6,348.5176549
842,4,42.61455151,19.10497317,36.97296309,18.84144368,2.057911563,cat1,547.7769553,cat6,271.2358428
852,4.898979486,45.57411546,19.57038579,38.57460304,19.72308292,2.138246946,cat1,530.555849,cat6,465.7728181
937,4.472135955,80.51707893,32.68026928,59.38013136,32.55764119,2.254728365,cat1,316.7279432,cat6,577.3650899
938,5.916079783,43.2087954,18.52025918,34.82814953,18.38477631,2.195768658,cat1,543.9728131,cat6,370.1698867
1369,7.141428429,35.52463934,17.57839583,24.65765601,17.2626765,1.482362978,cat1,729.8743591,cat6,214.6069287
1381,2.449489743,100.9504829,43.38202393,66.15889963,42.29657197,2.280679723,cat1,422.560748,cat6,430.7961359
1383,4.358898944,68.24221567,27.18455444,43.74928571,27.05549852,2.247420744,cat1,387.1648472,cat6,416.4723518
1390,3.741657387,73.35529974,29.51270913,47.9165942,29.52964612,2.384848004,cat1,18.53535485,cat6,453.4477015
1411,5.477225575,35.4964787,16.61324773,26.5894716,14.86606875,1.700588134,cat1,170.1975659,cat6,486.0926049
1522,5.291502622,41.60528813,17.17556404,28.46049894,17.17556404,2.244793977,cat1,360.672699,cat6,616.005996
1611,4,72.02083032,31.84336666,38.88444419,31.40063694,2.110710781,cat1,359.4570661,cat6,591.3557628
1613,5.099019514,49.04079934,23.74868417,26.07680962,23.04343724,1.577846634,cat1,739.052166,cat6,-4.913391073
1625,4.898979486,46.16275555,18.52025918,29.563491,19.31320792,2.373794431,cat1,56.47103797,cat6,935.1265823
1691,3.31662479,61.24540799,23.76972865,44.14748011,23.55843798,2.40545214,cat1,153.2811699,cat6,647.9846769
1699,5.196152423,46.18441296,18.62793601,29.15475947,18.70828693,2.259336186,cat1,307.4646321,cat6,449.4503664
1713,5.385164807,48.44584606,21.54065923,33.68976106,22.13594362,1.993037882,cat1,44.01295653,cat6,286.892072
1727,5.656854249,36.02776707,19.05255888,26.75817632,16.37070554,0.989797959,cat1,718.2137894,cat6,5.079946702
1731,5.830951895,61.28621378,26.94438717,47.29693436,26.19160171,1.938091845,cat1,380.7576052,cat6,193.2878081
1732,4.358898944,19.79898987,10.44030651,16.94107435,9,2.458170051,cat1,680.930901,cat6,117.0053298
1747,5.830951895,37.78888726,18.30300522,35.665109,17.8605711,1.595650338,cat1,409.6433314,cat6,63.37441706
1749,5,41.56921938,20.0748599,30.56141358,20.29778313,1.837117307,cat1,75.37337561,cat6,195.9526982
1788,5.291502622,44.66542287,22.09072203,34.38022688,20.95232684,1.52813612,cat1,501.0628946,cat6,31.39573618
1809,6.403124237,16.37070554,8.660254038,14.07124728,9.055385138,1.795048746,cat1,626.0103089,cat6,271.2358428
1814,6.244997998,54.3599117,26.38181192,37.64306045,26.11512971,1.66216726,cat1,558.1973142,cat6,309.5436376
1828,6.164414003,35.35533906,15.3622915,25.11971337,16.70329309,1.929766825,cat1,624.6443571,cat6,483.7608261
9276,5.656854249,59.3380148,27.34958866,41.30375286,26.88865932,1.862927803,cat1,552.7899343,cat6,512.0752831
9289,4.472135955,67.34983296,26.60826939,42.56759331,26.47640459,2.458312429,cat1,731.9182049,cat6,1202.614923
9301,5.744562647,97.62684057,38.56163897,61.62791575,37.53664876,2.377225273,cat1,469.6600149,cat6,796.5522985
9307,5.656854249,47.28636167,18.65475811,28.60069929,18.16590212,2.711475613,cat1,580.2510011,cat6,1229.596935
9367,4.242640687,42.47352116,16.85229955,24.49489743,15.5241747,2.440942441,cat1,795.7973571,cat6,1416.142572
9375,6.8556546,28.16025568,12.76714533,18.27566688,12.28820573,2.418863369,cat1,642.1063727,cat6,809.2105263
9379,1.414213562,25.43619468,11.66190379,14.24780685,10.86278049,2.577013776,cat1,87.17976371,cat6,783.2278481
9392,6.92820323,49.90991885,21.44761059,30.61045573,21.33072901,2.106537443,cat1,92.99290314,cat6,983.0946036
9399,5.830951895,37.82856064,14.96662955,22.42766149,14.83239697,2.821453526,cat1,47.87677902,cat6,1260.909394
9917,3.872983346,68.85491994,30.91924967,45.19955752,29.25747768,2.046020528,cat1,247.618669,cat6,362.1752165
9930,4.582575695,40.08740451,18.86796226,28.87905816,18.76166304,1.542303472,cat1,476.322539,cat6,343.1878748
9939,5.744562647,14.59451952,6,9.539392014,5.744562647,2.217363299,cat1,374.0007406,cat6,375.1665556
9941,3.605551275,84.05355436,35.48239,62.16108107,34.94281042,2.178807013,cat1,391.8298001,cat6,245.5862758
9947,5.385164807,43.22036557,17.05872211,27.64054992,16.85229955,2.196588264,cat1,487.194654,cat6,400.4830113
52,6.557438524,43.22036557,21.3541565,32.57299495,20.174241,1.226580613,cat1,557.3025396,cat5,63.0413058
76,4.123105626,35.17101079,21.49418526,27.60434748,20.95232684,0.961301201,cat1,295.746579,cat5,341.8554297
95,6.244997998,41.41255848,24.95996795,36.4280112,21.61018278,1.359301291,cat1,682.4845502,cat5,347.5183211
110,5.291502622,57.76677246,29.24038303,38.98717738,28.31960452,1.976436187,cat1,157.7891429,cat5,500.0832778
139,6.08276253,35.05709629,13.45362405,20.49390153,13.26649916,2.649056436,cat1,775.3287835,cat5,972.101932
210,6.32455532,30.49590136,14.10673598,23.74868417,13.56465997,1.152432211,cat1,668.2629197,cat5,127.9980013
211,6.633249581,38.56163897,17.72004515,31,16.4924225,1.874993333,cat1,699.6792219,cat5,115.3397735
228,6.92820323,41.15823125,16.09347694,24.69817807,15.42724862,2.178072542,cat1,207.3229115,cat5,607.6782145
244,7,29.96664813,15.62049935,27.91057147,15.65247584,1.747455293,cat1,62.11804512,cat5,208.610926
246,6.557438524,41.25530269,21.44761059,35.02855978,20.174241,1.311030129,cat1,417.406592,cat5,172.9680213
257,6.557438524,31.89043744,18.11077028,28.91366459,16.64331698,1.50346267,cat1,122.1500883,cat5,83.69420386
258,6.480740698,30.52867504,15.93737745,30,16.21727474,1.343093444,cat1,98.15094568,cat5,58.04463691
264,6.557438524,49.29503018,22.4053565,39.20459157,22,1.702351315,cat1,320.7472256,cat5,154.9800133
282,4.795831523,48.13522619,18.33030278,30.90307428,18.11077028,2.598595775,cat1,702.0395921,cat5,702.6149234
295,6.244997998,40.1497198,18.49324201,30.19933774,17.94435844,1.842769655,cat1,621.2525388,cat5,223.2678215
300,6.164414003,42,19.92485885,31.41655614,18.81488772,1.559903843,cat1,480.9017711,cat5,77.6982012
301,7.071067812,34.45286635,16.15549442,30.11644069,15.68438714,1.395671881,cat1,469.5510801,cat5,48.71752165
314,6.708203932,43.03486958,19.8242276,33.64520768,18.68154169,1.647998786,cat1,209.4453819,cat5,88.35776149
334,6.557438524,28.60069929,13.89244399,22.22611077,13.37908816,1.57403939,cat1,485.9498128,cat5,89.02398401
338,6.782329983,27.73084925,13.52774926,26.32489316,13.34166406,1.5,cat1,553.6535056,cat5,31.06262492
351,6.92820323,41.84495191,19.74841766,30.5777697,18.68154169,1.198957881,cat1,511.0985891,cat5,50.38307795
373,4.898979486,42.3083916,21.30727575,33.7194306,19.6468827,1.592796283,cat1,725.302685,cat5,110.0099933
436,6.708203932,21.28379665,12.08304597,27.36786437,11.70469991,1.21449578,cat1,73.37333421,cat5,375.1665556
439,7.071067812,22.3383079,11.26942767,16.94107435,11.3137085,1.658312395,cat1,506.759336,cat5,218.9373751
449,6.782329983,54.97272051,26.38181192,35.95830919,25.98076211,1.594678651,cat1,285.4272265,cat5,485.7594937
539,5.385164807,71.79136438,,61.16371473,35.67912555,1.605054516,cat1,156.0900987,cat5,328.1978681
570,5,43.74928571,19.10497317,29.94995826,19.74841766,2.11097134,cat1,546.6458363,cat5,437.4583611
575,4.795831523,75.35914012,35.63705936,51.86520992,33.92639091,2.183918497,cat1,290.2514421,cat5,722.2684877
645,5.744562647,44.67661581,16.37070554,26.19160171,16.43167673,2.628611801,cat1,142.1773206,cat5,889.1572285
685,5.567764363,56.42694392,26.75817632,39.50949253,25.05992817,1.67197488,cat1,726.8735465,cat5,360.5096602
727,6.32455532,39.40812099,15.90597372,26.90724809,16.34013464,2.092844954,cat1,658.0689068,cat5,404.8134577
731,6.708203932,49.56813493,21.09502311,33.60059523,20.54263858,2.014646371,cat1,428.1278403,cat5,359.5103264
740,6.08276253,56.17828762,23.10844002,38.66522986,23.3023604,2.193741097,cat1,621.9502909,cat5,377.8314457
782,5.916079783,48.59012245,21.40093456,41.55718951,21.61018278,2.12793327,cat1,145.8929019,cat5,328.8640906
819,4.123105626,49.84977432,22.75961335,33.74907406,23.4520788,1.639359631,cat1,319.8041622,cat5,274.5669554
835,5.656854249,35.98610843,17.17556404,33.12099032,18.11077028,1.799611069,cat1,409.7163229,cat5,248.9173884
838,4.69041576,54.85435261,22.29349681,40.49691346,22.6715681,2.150581317,cat1,353.9582607,cat5,534.3937375
855,1.414213562,28.94822965,17.17556404,15.49193338,12.20655562,1.695582496,cat1,678.2978292,cat5,541.7221852
912,5.656854249,50.71488933,20.14944168,33.58571125,19.87460691,2.236067977,cat1,501.9544598,cat5,708.610926
1394,5,37.06750599,14.35270009,23.85372088,15.32970972,2.523866082,cat1,224.634532,cat5,535.05996
1435,6.633249581,35.41186242,15.87450787,22.3159136,14.73091986,1.858251867,cat1,189.6262426,cat5,246.5856096
1442,6.08276253,38.39270764,18.52025918,27.96426291,18.1934054,1.848972688,cat1,390.792887,cat5,289.2238508
1485,4.472135955,23.72762104,10.34408043,15.68438714,11.09053651,2.334137957,cat1,776.197036,cat5,386.1592272
1495,4.358898944,56.49778757,24.73863375,36.29049462,24.37211521,2.031009601,cat1,387.6066601,cat5,640.3231179
1497,4.242640687,45.57411546,17.2626765,30.61045573,17.08800749,2.526044338,cat1,434.255642,cat5,661.9753498
1513,5.385164807,73.74279626,29.51270913,48.06245936,29.83286778,2.244147945,cat1,569.6706089,cat5,667.6382412
1542,5.196152423,77.71100308,27.92848009,46.70117772,27.58622845,3.096158911,cat1,27.32032475,cat5,1314.207195
1591,4.472135955,101.0544408,37.73592453,63.89835679,37.06750599,2.835313034,cat1,185.8399845,cat5,1023.734177
1618,4.123105626,36.33180425,12.60952021,41.49698784,11.87434209,3.421461676,cat1,366.3652318,cat5,1416.142572
1626,4,67.79380503,26.55183609,38.47076812,25.49509757,2.74226184,cat1,701.0942597,cat5,983.7608261
1637,5.567764363,84.85281374,29.59729717,49.27473998,29.03446228,3.307642665,cat1,632.8766432,cat5,1416.142572
1674,5,47.31807266,19,30.46309242,18.78829423,2.108885962,cat1,481.0855149,cat5,429.1305796
1675,6.8556546,41.0487515,20.1246118,28.89636655,19.28730152,1.519967105,cat1,521.9908577,cat5,198.6175883
1689,4.795831523,58.77924804,21.88606863,37.08099244,21.77154106,2.455381844,cat1,436.9216848,cat5,478.7641572
1690,2.236067977,62.01612693,28.03569154,45.31004304,26.75817632,2.246619683,cat1,470.9362725,cat5,366.1725516
1697,3.464101615,39.89987469,15.55634919,31.12876483,15.26433752,2.481451188,cat1,799.0622149,cat5,579.0306462
1737,5.744562647,34,13.78404875,25.35744467,14.45683229,2.121320344,cat1,83.49104371,cat5,272.2351765
1742,6.782329983,34.95711659,15.3622915,28.61817604,15.84297952,1.977827091,cat1,675.995752,cat5,181.6289141
1771,6.708203932,46.28174586,20.76053949,36.30426972,20.76053949,1.75319708,cat1,82.51592613,cat5,122.3351099
1787,4.358898944,36.52396474,19.13112647,32.37282811,17.77638883,1.336600165,cat1,546.3867294,cat5,43.72085276
1790,4.123105626,35.4682957,15.93737745,29.74894956,15.13274595,1.74642492,cat1,172.8093152,cat5,155.6462358
1796,5.477225575,50.14977567,21.9317122,36.4280112,20.68816087,1.459006511,cat1,97.86521917,cat5,67.03864091
1799,6.480740698,42.3792402,19.72308292,33.27160952,19.28730152,1.391941091,cat1,336.0582687,cat5,40.38974017
1812,5.291502622,68.18357573,31.25699922,51.04899607,30.87069808,1.807595087,cat1,54.99021317,cat5,180.6295803
1816,6.708203932,62.64183905,28.87905816,44.63182721,27.80287755,2.028447682,cat1,486.3143592,cat5,342.8547635
1824,5.830951895,47.47630988,18.89444363,26.73948391,17.49285568,2.121320344,cat1,450.1284988,cat5,763.2411726
9298,4.898979486,48.27007354,17.94435844,30.18277655,17.88854382,2.554466676,cat1,733.2751774,cat5,1042.055296
9299,5.830951895,43.43961326,17.02938637,28.54820485,16.82260384,2.554388381,cat1,421.3403831,cat5,832.5283145
9319,5.830951895,35.44009029,13.34166406,21.44761059,13.19090596,2.535172578,cat1,617.3787654,cat5,1255.246502
9343,5.916079783,93.88290579,36.15245497,58.73670062,35.4682957,2.484431525,cat1,616.4474342,cat5,1130.662891
9344,6.708203932,49.03060269,20.61552813,30.43024811,20,2.228766475,cat1,468.1938259,cat5,816.8720853
9383,5.196152423,51.7880295,19.54482029,30.5777697,19.20937271,3.174759833,cat1,373.0334013,cat5,1416.142572
9390,6.08276253,50.23942675,19.94993734,31.60696126,20.42057786,2.826517292,cat1,535.3651975,cat5,1416.142572
9391,6.633249581,53.34791467,23.47338919,35.09985755,23.17326045,1.970761274,cat1,225.9643893,cat5,840.5229847
9405,5.477225575,66.19667665,27.05549852,42.13074887,27.29468813,2.604016129,cat1,774.4369508,cat5,1130.996003
9406,4.472135955,42.59107888,16.79285562,25.65151068,15.90597372,2.828020509,cat1,171.560009,cat5,1083.027981
9414,4.123105626,65.82552696,30.77336511,40.62019202,30.31501278,2.511294487,cat1,717.749491,cat5,903.4810127
9899,4.795831523,22.93468988,12.32882801,15.65247584,11.40175425,1.418943269,cat1,760.7622071,cat5,225.266489
9921,3.872983346,56.50663678,21.63330765,36.0970913,20.63976744,2.302542073,cat1,678.754034,cat5,425.4663558
9962,5.830951895,45.254834,17.77638883,27.92848009,16.34013464,2.41143111,cat1,358.1126116,cat5,880.4963358
16,7.071067812,33.46640106,16.82260384,26.40075756,16.24807681,1.457737974,cat1,354.1631414,cat12,216.9387075
21,6.32455532,27.40437921,13.56465997,20.22374842,12.88409873,1.165246755,cat1,166.3594548,cat12,241.922052
22,6.480740698,40.48456496,19.15724406,30.47950131,19.13112647,1.309007257,cat1,350.7554693,cat12,282.8947368
29,7.071067812,45.62893819,22.18107301,33.63034344,21.74856317,1.281561547,cat1,747.0504639,cat12,113.3411059
42,7.141428429,30.59411708,17.63519209,22.737634,15.77973384,1.133666618,cat1,629.5161864,cat12,250.2498334
43,7,26.70205985,14.2126704,21.49418526,13.74772708,1.012422837,cat1,608.1967408,cat12,146.3191206
53,6.403124237,56.75385449,29.20616373,44.26059195,26.83281573,1.05394497,cat1,139.6668066,cat12,75.36642239
88,3.16227766,29.58039892,18.65475811,23.36664289,18.16590212,0.871779789,cat1,168.8510823,cat12,291.8887408
143,6.708203932,54.44263036,20.88061302,32.66496594,20.63976744,2.604822451,cat1,353.3872885,cat12,828.1978681
183,7.141428429,39.87480407,20.34698995,30.8058436,19.79898987,1.379420168,cat1,700.6351373,cat12,176.6322452
217,5.385164807,40.49691346,19.39071943,30.64310689,18.43908891,1.682884429,cat1,595.980956,cat12,250.2498334
237,7,29.69848481,13.96424004,27.14774392,14.49137675,1.633003368,cat1,568.8546973,cat12,156.9786809
272,7,34.39476704,14.31782106,22.27105745,14.45683229,2.287531421,cat1,57.32394612,cat12,330.8627582
281,5.830951895,36.81032464,13.96424004,21.02379604,13.96424004,2.506750885,cat1,408.7881248,cat12,810.5429714
285,6.480740698,39.03844259,16.1245155,25.51470164,16.34013464,1.920286437,cat1,278.2863038,cat12,274.5669554
299,6.08276253,39.68626967,18.92088793,30.5450487,17.88854382,1.513836187,cat1,683.4147988,cat12,107.011992
306,6.557438524,44.92215489,20.19900988,33.33166662,19.15724406,1.375245433,cat1,487.8241676,cat12,54.38041306
339,6.782329983,45.85847795,19.77371993,36.59234893,18.81488772,1.498899596,cat1,455.6536695,cat12,46.7188541
343,6.708203932,31.46426545,16.15549442,30.01666204,16.1245155,1.474143819,cat1,331.4004091,cat12,23.73417722
356,6.782329983,42.74342055,17.52141547,29.68164416,17.3781472,2.160925728,cat1,312.3941504,cat12,297.8847435
370,6.32455532,38.01315562,16,29.13760457,15.96871942,1.972637828,cat1,671.9723167,cat12,171.302465
419,6.403124237,33.54101966,13.96424004,18.86796226,13.45362405,2.481793706,cat1,797.7693581,cat12,896.4856762
469,6.633249581,50.38849075,27.47726333,37.17526059,26.70205985,1.592796283,cat1,477.7244107,cat12,333.5276482
506,6.92820323,45.4202598,22,32.46536616,21.58703314,1.504160896,cat1,104.5467612,cat12,193.2878081
542,5.196152423,63.22183167,32.75667871,43.60045871,31.08054054,1.936491673,cat1,362.0832182,cat12,559.3770819
593,5.196152423,82.09750301,32.75667871,52.1823725,32.17141588,2.283221408,cat1,468.8857192,cat12,591.6888741
619,6.708203932,61.3025285,28.61817604,39.66106403,27.12931993,1.683894296,cat1,124.4123304,cat12,568.0379747
628,5.916079783,50.61620294,23.53720459,37.38983819,22.91287847,1.841358194,cat1,369.391826,cat12,346.5189873
648,5.916079783,32.20248438,14.38749457,23.49468025,14.49137675,2,cat1,338.5383366,cat12,309.8767488
664,4.123105626,48.78524367,27.73084925,34.87119155,25.35744467,1.842552577,cat1,281.700364,cat12,654.3137908
677,2.236067977,45.68369512,20.174241,28.98275349,20.02498439,2.342178473,cat1,422.0036092,cat12,376.1658894
691,4.123105626,49.87985565,24.8394847,35.87478223,23.19482701,1.729797676,cat1,611.1445286,cat12,349.8500999
697,6.403124237,27.31300057,,19.67231557,12.68857754,1.976436187,cat1,722.5774122,cat12,344.853431
705,2.236067977,61.52235366,30.59411708,47.32863826,28.14249456,1.811877479,cat1,661.2217073,cat12,291.8887408
713,5.385164807,22.20360331,12.9614814,15.26433752,12.32882801,0.98168223,cat1,445.3109288,cat12,283.5609594
721,6.08276253,46,22.42766149,33.30165161,21.16601049,1.592168333,cat1,764.4967474,cat12,330.1965356
742,5.744562647,58.55766389,26.0959767,42.40283009,26.34387974,1.984817372,cat1,83.34751167,cat12,365.8394404
747,6.244997998,45.48626166,22.36067977,37.52332608,21.86321111,1.763944444,cat1,352.8890521,cat12,261.9087275
785,5.567764363,38.56163897,16.73320053,29.22327839,17.34935157,2.287181672,cat1,78.4025905,cat12,408.8107928
828,5.916079783,34.82814953,14.86606875,28.10693865,15.58845727,2.168386497,cat1,348.7644341,cat12,330.5296469
834,5.656854249,35.98610843,16.73320053,34,17.32050808,1.870828693,cat1,633.5480703,cat12,264.5736176
857,4.123105626,65.67343451,26.77685568,51.27377497,26.85144316,2.39956246,cat1,393.8790986,cat12,522.7348434
866,3.741657387,122.135171,52.03844733,89.509776,51.04899607,2.372277387,cat1,555.1958678,cat12,649.3171219
867,3.464101615,75.62407024,32.61901286,58.61740356,32.51153641,2.299543433,cat1,322.1433871,cat12,520.7361759
872,1.732050808,118.3807417,53.48831648,84.88227141,52.46903849,2.466252217,cat1,568.91331,cat12,661.6422385
930,5.099019514,55.56077753,23.06512519,39.96248241,21.97726098,2.216258108,cat1,450.1385255,cat12,474.4337109
943,4.242640687,41.78516483,20.90454496,35.60898763,20.09975124,1.804438971,cat1,405.7060985,cat12,361.1758827
1379,5.291502622,65.63535633,28.70540019,45.67274899,27.85677655,1.91109916,cat1,281.7939106,cat12,282.5616256
